user_id,car,comfort,performance,fuel_economy,interior_design,exterior_styling,reliability
365,TerrainAWD,4,4,4,4,4,1
1628,G903.3T,1,2,2,1,5,1
984,AMG,3,1,1,3,1,4
47,GLCGLC,2,4,3,3,4,1
155,EquinoxFWD,4,3,4,5,4,3
1551,CamaroConvertible,4,5,2,4,5,5
994,MalibuLT,1,5,3,2,5,2
1213,TLXSH-AWD,2,4,3,2,3,5
331,Q50Red,4,5,1,4,5,2
759,DurangoCitadel,2,4,4,3,2,3
77,F-150Limited,2,3,4,1,1,5
1546,F-150Platinum,1,1,5,2,5,4
1390,F-150King,4,5,2,2,3,1
62,Expedition,4,4,1,5,4,5
170,TaurusSEL,5,5,5,5,1,4
1359,F-150Raptor,1,1,5,2,5,2
1322,EdgeTitanium,1,4,1,3,3,3
202,TiguanSEL,3,5,5,1,2,2
1820,TahoePremier,4,2,2,1,3,3
329,Q50Red,4,2,4,5,3,4
1699,Explorer4WD,2,5,3,1,4,4
452,HR-VEX,3,5,5,5,2,2
192,JourneyCrossroad,3,3,2,2,5,5
701,SQ5Premium,3,2,4,1,3,1
1239,Q73.0,2,1,1,4,2,5
84,FlexLimited,4,3,3,2,2,4
1792,GLAGLA,2,3,4,4,2,5
1773,SonataLimited,5,5,1,5,5,2
614,GLEGLE,4,5,5,1,1,1
1133,500LTrekking,4,2,5,1,4,1
1436,SoulBase,3,3,4,2,5,1
1898,CorvetteStingray,1,2,1,1,2,4
1864,XT5Luxury,3,3,4,5,4,5
103,EnclavePremium,3,1,2,1,3,5
1405,Q73.0,5,4,3,4,3,4
1962,JourneySXT,1,3,3,2,1,1
523,EnclaveLeather,1,1,1,1,1,4
1623,OptimaEX,4,1,3,2,5,3
1028,MalibuLT,5,5,4,2,3,3
1441,XC90T5,1,3,1,1,3,3
1621,OdysseyTouring,5,2,2,1,4,2
588,SoulBase,1,2,5,5,5,1
1466,C-ClassAMG,1,4,5,5,2,3
19,FiestaTitanium,2,2,3,2,2,2
1187,CamrySE,2,4,3,2,4,1
1766,WRXManual,3,4,1,3,2,3
693,MalibuLT,1,1,2,4,5,2
1483,EscapeFWD,1,2,5,5,4,4
1828,CamaroConvertible,4,3,5,4,4,3
1812,500LLounge,1,1,5,3,3,3
1319,TLXFWD,3,4,5,4,3,5
1748,Civic,4,3,2,3,3,4
452,RDXAWD,4,3,2,1,4,1
188,PacificaLimited,4,1,5,1,5,5
1191,ExpeditionKing,2,4,4,1,5,4
1296,CamrySE,1,3,5,1,2,2
1973,Forester2.0XT,5,4,4,4,4,1
751,E-ClassE,4,2,2,1,2,5
1386,F-PACE25t,5,4,4,1,1,4
1094,E-ClassE,3,1,2,1,1,5
35,TahoePremier,2,5,2,2,3,5
1313,Yukon,1,5,4,5,5,4
455,500cPop,2,3,4,2,1,5
1561,SonataLimited,5,2,4,2,3,2
88,CamryXLE,2,5,2,2,3,2
1515,Suburban2WD,5,3,1,3,2,5
1807,Q73.0T,1,3,4,3,3,2
247,ChargerDaytona,5,5,1,4,2,4
897,CompassTrailhawk,4,2,4,4,2,3
357,FlexLimited,5,3,1,3,3,4
1546,VeranoSport,3,5,2,5,4,3
1219,EnvisionFWD,4,5,5,5,1,3
1658,C-HRXLE,2,1,5,5,2,1
394,F-150Platinum,3,3,1,3,4,1
862,SportageEX,1,2,3,5,1,2
1858,TraxFWD,5,3,1,5,3,1
127,G903.3T,5,3,5,5,4,5
476,500LPop,1,1,1,5,4,4
1693,Wrangler,2,5,5,5,2,3
115,MDXFWD,3,4,2,4,2,2
847,200Limited,4,4,2,4,1,4
1838,FiestaST,1,1,1,1,2,5
248,S5,2,1,4,4,3,3
1949,Rover,2,2,2,4,5,4
1365,TraverseFWD,4,1,4,5,3,5
533,PacificaLimited,4,2,4,5,1,4
1323,FiestaST,5,1,4,3,3,4
1754,TT,2,5,2,5,2,1
966,ChallengerSXT,3,1,2,4,4,5
45,FocusST,1,3,1,3,5,2
427,G905.0L,2,1,2,5,5,1
941,QX30Sport,2,4,2,3,4,1
1126,TaurusSE,3,4,1,4,1,4
880,OdysseyLX,2,2,5,3,4,3
30,RidgelineRTL-E,4,1,3,1,3,1
694,FitEX,1,3,4,3,2,2
1218,ExpeditionXLT,3,4,3,1,1,4
895,200LX,5,4,1,5,2,3
1558,X1xDrive28i,4,2,3,2,5,1
423,CX-9Grand,3,1,5,1,4,3
1284,Civic,3,3,5,2,4,1
1790,Suburban2WD,1,5,2,4,4,2
219,C-ClassAMG,1,5,2,3,4,3
1728,QX30Premium,1,4,5,3,2,3
641,A63.0T,3,1,1,2,5,5
1428,VoltLT,4,2,5,4,2,5
1495,DurangoSXT,4,2,3,3,5,3
495,Wrangler,2,5,3,1,2,2
85,Savana,3,2,3,2,4,1
1524,EdgeSE,5,5,2,1,4,4
318,X4M40i,5,1,2,1,1,4
1634,ImpalaLS,3,5,4,3,2,2
1996,500XTrekking,1,3,1,4,2,3
1627,Q73.0,1,4,4,3,5,5
1667,FiestaSE,5,1,4,1,4,3
263,500,5,3,4,5,3,1
559,Silverado,5,1,1,4,5,4
407,CompassLatitude,2,4,2,2,2,1
1864,Acadia,4,2,2,2,1,4
1625,FocusTitanium,1,4,5,5,2,3
1658,SonataSE,1,5,5,4,1,5
1091,RDXAWD,2,1,1,5,3,3
809,MustangEcoBoost,2,5,2,4,4,2
1377,A5,1,1,2,5,3,4
1964,X5xDrive35i,2,2,3,3,4,1
606,Forester2.0XT,5,1,1,5,5,5
37,EnclavePremium,5,4,1,5,4,3
653,ExpeditionLimited,2,3,4,2,1,5
1180,Express,2,4,4,1,4,4
382,ChargerR/T,5,4,2,5,2,3
1549,DurangoGT,5,1,5,5,5,5
523,A4Premium,5,2,3,4,3,1
831,500XTrekking,1,2,3,4,2,4
834,HR-VLX,2,2,5,3,4,3
1144,Legacy2.5i,4,3,2,2,1,3
1386,TahoeLS,4,3,4,4,5,1
1499,RDXAWD,1,3,1,2,5,2
1982,CT6,4,1,3,4,3,4
506,TahoeLS,2,2,5,4,3,5
348,OdysseyEX,2,4,3,2,4,1
1275,XF25t,1,4,3,5,3,2
15,FocusS,2,1,1,4,1,4
888,EdgeTitanium,4,1,1,3,2,4
801,Savana,3,1,4,1,3,2
267,ImpalaLT,2,3,1,3,1,2
984,CorollaLE,1,2,2,1,4,4
1021,XC90T6,3,3,1,4,3,3
396,FitEX,2,1,2,4,2,1
608,RidgelineRTL,3,2,1,2,1,4
522,Sierra,4,3,2,1,3,3
1372,Q5Premium,3,2,1,4,5,2
1534,X4xDrive28i,2,1,1,4,5,4
1580,500XLounge,3,4,2,4,5,2
806,CorvetteConvertible,5,3,4,5,2,4
1711,CTS,3,1,3,3,4,1
1725,CLACLA,1,1,3,5,1,5
888,QX30Sport,4,4,1,2,3,5
606,500XTrekking,1,1,2,3,4,1
1873,EncoreFWD,3,5,3,3,5,5
40,EnvisionFWD,4,3,4,1,2,4
686,Suburban2WD,5,2,3,3,1,2
564,TraverseFWD,3,2,5,2,4,4
1068,ImpalaLS,3,5,5,2,3,4
793,CorvetteConvertible,1,2,2,4,5,5
1914,F-PACE35t,2,3,4,5,2,2
369,TiguanS,3,3,5,1,4,2
1021,Crosstrek2.0i,3,2,1,2,2,1
501,SportageEX,4,5,5,5,4,3
1030,Rover,5,3,3,3,4,1
1238,S3Premium,5,1,1,3,5,5
1279,CherokeeLatitude,3,3,3,4,5,4
694,PacificaTouring,1,4,5,2,3,3
873,TiguanS,2,5,1,1,3,5
1495,Outback2.5i,2,4,4,4,3,4
900,EncorePreferred,4,2,2,1,3,1
638,EnclaveLeather,3,1,3,4,2,3
1306,S5,5,5,3,5,3,5
1908,WRXManual,1,2,4,4,1,4
631,G903.3T,5,3,5,2,3,3
807,FitEX-L,4,1,3,2,2,3
917,300Limited,1,2,5,1,5,3
1522,XT5Luxury,2,5,1,3,4,2
1267,Q73.0T,1,3,4,5,1,2
174,FusionS,2,2,3,5,2,2
928,FlexSE,1,2,4,4,2,4
696,TaurusSE,4,4,4,2,3,1
1623,E-Series,2,2,5,3,2,3
125,JourneySE,5,2,5,5,3,1
720,DurangoR/T,2,5,3,5,2,3
1095,X1xDrive28i,2,3,5,1,4,1
348,OdysseyElite,5,2,5,1,2,3
1088,G803.8L,5,2,1,3,4,2
867,CX-3Touring,4,5,4,3,5,5
71,ElantraSE,4,4,1,1,5,2
1596,Fusion,5,4,4,1,2,3
972,GLAGLA,3,1,4,4,4,5
1591,EquinoxFWD,2,3,3,3,1,2
185,Sierra,2,1,4,3,3,5
1574,Explorer4WD,1,3,5,5,1,2
1611,RDXAWD,2,5,2,2,2,5
254,TahoePremier,4,4,3,3,2,4
162,S60T5,2,3,3,1,3,5
312,CanyonExtended,2,2,5,3,3,1
253,ExpeditionXLT,5,2,2,5,4,2
955,500cPop,4,4,2,5,5,3
1311,X3xDrive35i,4,2,4,4,2,3
1952,CLACLA,1,5,3,2,2,2
1344,Altima2.5,1,4,4,2,1,5
1582,Explorer4WD,5,3,5,2,3,5
770,500XTrekking,4,3,5,5,3,2
776,RidgelineRTL,5,5,1,5,3,2
731,ChallengerGT,1,4,3,1,3,1
1399,Grand,1,3,2,3,3,3
1730,5,2,5,1,3,2,2
781,Q73.0,3,2,1,3,5,3
1912,ChallengerSXT,5,2,4,5,2,3
777,FitLX,2,5,2,3,4,3
373,ChargerDaytona,2,3,4,2,2,1
105,CorvetteConvertible,5,5,1,5,4,2
1842,TraverseFWD,1,4,4,2,5,2
1657,F-150XLT,2,1,4,2,2,5
1133,RidgelineRTL,2,5,2,3,2,5
1227,Crosstrek2.0i,2,1,1,4,1,4
1340,OptimaLX,4,2,5,4,3,1
725,PacificaTouring,3,2,5,2,1,3
1232,FusionS,4,3,5,4,4,5
1173,LCLC,5,1,5,2,5,4
410,AvalonHybrid,3,1,5,1,3,1
346,EnclaveLeather,5,2,5,4,2,1
1952,MDXFWD,1,4,3,1,1,5
961,A62.0T,3,1,5,4,3,1
626,EscapeSE,1,3,5,3,4,1
1973,500LTrekking,5,5,5,2,4,1
1501,FitLX,2,1,5,5,4,4
1541,Savana,1,4,2,1,5,5
1219,HR-VEX,4,2,1,4,5,5
232,F-150Platinum,3,1,3,2,4,4
841,FocusSE,3,2,1,3,1,1
1562,GLEGLE,1,4,5,2,2,4
22,GLAGLA,3,2,1,4,5,3
1831,OdysseyTouring,2,2,3,3,3,5
1104,CorvetteStingray,1,1,4,2,5,5
836,GLAGLA,5,2,4,2,2,3
377,Forester2.0XT,1,4,3,2,5,2
1197,DurangoSXT,2,4,3,2,1,3
1433,CompassLatitude,4,4,2,3,3,2
180,TaurusSEL,1,3,3,4,3,1
36,ImpalaLT,2,1,1,3,1,4
984,Atlas3.6L,2,2,2,2,3,1
1550,Suburban4WD,1,2,1,1,4,1
1159,Malibu1LS,5,4,1,5,4,4
140,S4Prestige,4,3,5,3,5,1
1553,TaurusSE,1,5,5,4,3,4
307,PacificaTouring,3,2,1,5,5,1
1054,SportageEX,5,5,4,2,3,5
1787,FiestaS,3,2,5,4,2,3
1331,Civic,2,1,3,1,2,1
1185,Soul!,3,5,1,5,3,5
665,SonataSport,1,4,1,3,2,4
53,PacificaTouring,5,4,4,5,4,5
1994,CorvetteGrand,4,1,3,2,4,3
158,EnclavePremium,2,5,5,4,2,5
4,EdgeSport,2,3,2,1,5,1
387,OdysseyEX-L,4,4,2,4,5,3
1042,4,2,4,4,5,4,4
257,500LPop,4,1,2,2,1,3
855,Atlas3.6L,2,3,5,2,2,2
1349,S3Premium,5,2,1,3,5,2
123,EncoreFWD,5,3,4,2,5,2
1248,QX30Luxury,1,4,2,1,2,1
1258,VeranoSport,3,2,3,2,1,3
215,CT6,2,2,2,1,3,4
1302,500XLounge,3,1,2,2,2,1
528,F-150King,4,4,1,4,1,5
1850,Q52.0,1,3,4,5,1,3
1430,LCLC,3,3,4,1,4,3
1651,XE25t,5,2,2,3,5,4
956,CamaroConvertible,4,4,4,4,2,4
455,GLSAMG,5,3,3,3,3,1
347,F-150Lariat,3,5,3,1,2,1
1502,CorvetteStingray,5,4,3,3,4,3
603,WRXPremium,3,4,4,2,2,4
208,G803.8L,3,4,2,2,5,3
1106,QX30Luxury,5,1,5,4,3,4
1635,SorentoEX,2,2,5,2,3,1
135,EdgeSport,1,4,1,5,4,3
121,EscapeFWD,4,2,3,4,5,3
84,XT5Luxury,5,4,1,2,2,5
786,SorentoLX,4,2,3,2,2,1
157,ExpeditionLimited,4,2,2,3,4,1
1535,Accord,5,2,2,1,3,5
1595,C-HRXLE,2,3,5,3,5,2
521,PacificaTouring,4,1,5,5,4,4
74,Yukon4WD,5,3,3,3,1,1
1972,OdysseyEX-L,1,1,2,1,5,5
1745,5,2,1,4,1,1,3
1372,E-Series,2,5,1,2,5,1
240,SQ5Premium,3,1,2,5,3,4
758,CorvetteStingray,4,4,3,4,5,4
1519,XT5Luxury,1,5,1,5,4,4
1135,Wrangler,4,5,2,1,4,1
1464,CamaroConvertible,2,2,1,5,4,4
904,JourneySXT,3,3,4,5,2,1
399,SportageSX,1,5,2,5,2,3
563,FusionS,4,3,4,4,2,3
99,A3,3,3,4,5,5,2
20,Q73.0,4,2,2,3,2,5
554,FusionS,1,2,5,5,2,5
1696,RDXFWD,2,3,1,5,1,4
548,Savana,3,1,4,5,2,5
1420,Yukon,5,4,5,1,5,1
261,RDXFWD,1,3,2,5,5,4
1218,MustangShelby,5,5,2,1,2,1
1648,DurangoCitadel,3,5,5,4,5,5
1680,ChargerSE,5,2,5,5,3,4
535,EdgeSE,3,1,3,3,5,1
1519,ExpeditionLimited,4,3,4,4,1,2
1279,ExpeditionXLT,4,2,4,3,3,2
1166,GLAGLA,3,5,1,4,2,4
598,MustangShelby,4,1,5,3,1,3
439,HR-VEX-L,4,1,5,3,1,4
465,FitSport,4,1,2,3,3,1
1898,OptimaLX,3,2,4,5,3,4
64,Savana,4,2,2,4,4,5
1188,Challenger392,3,1,4,3,1,4
295,SonataSEL,2,1,1,1,5,2
1914,DurangoCitadel,1,1,1,1,2,4
726,FlexSE,1,5,4,4,3,4
1406,Q50Red,3,4,5,3,3,3
190,JourneyCrossroad,1,3,5,3,5,4
872,SSSedan,1,4,1,5,1,5
1734,ATS,5,1,3,4,4,1
1501,TraxFWD,4,1,3,4,3,4
1323,OptimaEX,1,3,2,2,2,4
1978,Explorer4WD,1,4,5,1,3,1
937,FusionHybrid,3,1,5,1,1,4
1060,JourneyCrossroad,4,4,1,4,4,4
1242,RidgelineSport,5,4,5,2,1,4
196,EscapeFWD,2,2,2,1,3,2
481,FocusSE,2,5,1,1,4,2
249,Yukon,5,4,4,3,4,5
91,Wrangler,2,2,4,2,4,1
1799,CamryXLE,2,5,2,3,2,4
212,FusionHybrid,5,3,1,5,5,3
670,Transit,5,2,1,1,1,5
280,SorentoSX,1,5,1,3,3,2
1476,G805.0L,4,1,5,4,5,2
1043,EdgeSE,5,2,3,3,4,1
1096,Q52.0,3,4,2,5,1,3
1777,FocusTitanium,5,3,4,1,1,2
1711,OdysseyElite,5,4,5,2,1,4
390,Hardtop,1,2,5,4,3,4
1621,EnclavePremium,4,5,4,2,1,5
1909,ChallengerT/A,2,2,5,2,5,3
284,Atlas3.6L,1,4,5,4,2,4
671,TraxFWD,5,4,1,4,3,5
223,SonataLimited,5,3,4,5,3,4
1940,F-150King,2,5,2,3,5,3
180,Fusion,4,5,1,1,3,5
154,HR-VLX,2,4,1,1,5,1
824,CTS,4,4,4,1,4,3
1341,E-Series,3,4,4,5,5,5
1366,Grand,5,5,4,5,4,1
721,OptimaEX,5,4,1,2,4,1
1928,PacificaTouring-L,3,1,5,5,3,1
1108,ChargerR/T,3,4,4,4,5,5
204,ILXAutomatic,4,4,5,2,1,3
817,EdgeSport,4,4,3,3,2,4
500,AvalonHybrid,3,4,5,5,3,1
385,Explorer4WD,2,5,3,5,3,4
175,500XTrekking,2,3,1,1,4,1
982,ChallengerGT,5,1,1,3,1,4
1277,Q5Premium,3,3,3,4,5,2
70,ColoradoCrew,2,2,4,1,3,3
454,Santa,4,4,2,1,1,5
1227,A5,5,3,2,4,1,1
163,ColoradoCrew,2,5,5,2,1,5
1715,Civic,4,1,2,3,1,4
1146,DurangoGT,4,4,3,1,5,3
216,Soul#NAME?,3,5,4,3,2,5
1774,F-150XL,3,4,4,4,2,4
1797,PacificaLimited,4,1,5,1,1,4
1455,DurangoSXT,5,4,4,4,3,3
125,A3,3,3,3,4,5,5
292,ElantraLimited,5,3,1,2,2,5
1240,Elantra,1,1,5,5,3,5
1158,F-150King,4,5,2,5,1,1
675,TaurusSHO,1,2,3,1,5,3
529,FiestaTitanium,2,2,5,3,1,2
1546,S60T5,3,5,2,1,2,5
486,RDXFWD,5,3,2,2,4,3
1782,S5,3,4,3,4,3,4
1921,F-PACE25t,5,4,4,5,5,2
180,VoltPremier,5,1,4,1,4,2
1753,ImpalaPremier,5,1,3,4,4,4
861,RidgelineRTL-E,5,1,5,5,1,1
25,EdgeTitanium,4,3,3,4,5,1
1194,QX30FWD,1,2,1,3,5,5
936,Super,4,2,2,4,2,3
1017,Soul#NAME?,2,1,1,5,5,3
1862,Versa,4,1,5,5,3,5
1926,Wrangler,5,4,1,3,5,4
288,EncoreFWD,5,2,2,3,5,3
1353,SQ5Premium,2,2,1,3,5,5
255,Malibu1LS,3,4,4,2,2,1
834,TraxFWD,3,1,5,1,3,4
944,Elantra,4,3,3,3,3,2
1427,CanyonExtended,4,4,1,3,3,3
51,A6Premium,2,1,5,3,3,1
1171,Hardtop,2,2,4,4,1,3
1206,Santa,3,2,5,1,1,3
82,Q73.0,2,1,3,1,1,3
1174,A63.0T,3,2,5,3,1,5
770,CamaroConvertible,5,1,4,2,1,5
1705,C-ClassAMG,5,4,5,5,4,1
1197,OptimaEX,2,5,5,2,1,3
255,PacificaLX,5,5,4,4,1,3
1400,S5,1,2,3,2,2,4
1978,TLXSH-AWD,2,4,2,1,4,5
794,EscapeS,1,2,3,3,2,1
1130,PacificaLX,3,3,3,3,4,3
668,300Limited,3,5,5,5,5,1
311,RDXAWD,4,3,5,2,5,1
235,EdgeSE,3,4,3,1,3,2
899,ElantraSport,5,5,1,3,3,3
39,300300C,1,4,1,4,3,2
36,WRXManual,4,3,2,4,1,5
925,OdysseyElite,2,2,5,3,1,5
148,VoltLT,3,2,4,3,5,3
1841,500cPop,2,5,3,5,2,5
1997,CanyonExtended,3,1,1,4,4,5
206,ElantraValue,2,3,4,3,3,2
1775,124,5,1,4,1,3,2
1008,ILXAutomatic,3,3,3,5,3,1
429,A4Premium,5,5,2,4,5,1
1090,OptimaLX,5,5,4,5,2,3
854,TraxFWD,5,2,5,5,1,1
501,SonataSE,3,4,5,3,5,4
23,Malibu1LT,3,4,1,5,5,4
542,ExpeditionLimited,1,1,5,5,1,4
981,XT5FWD,4,4,5,2,5,3
1971,TaurusLimited,2,4,2,5,2,1
1943,Romeo,2,1,1,2,2,4
498,CX-3Touring,4,4,1,4,4,1
140,DurangoSXT,5,3,3,4,1,5
5,Q73.0T,4,5,4,5,1,4
1256,QX30FWD,3,4,5,1,1,4
1585,G903.3T,1,2,2,2,4,5
960,SportageLX,4,2,3,5,5,4
1299,FusionTitanium,3,5,4,1,1,5
1942,SportageEX,1,4,4,4,5,5
280,ElantraLimited,2,3,4,4,5,4
221,DurangoSXT,5,4,5,3,4,4
791,TraverseAWD,2,4,2,2,4,3
411,FocusST,1,2,3,4,3,4
974,FusionSport,5,3,1,4,3,1
1753,CamrySE,2,4,3,3,4,1
706,JourneyGT,3,1,4,5,1,2
1545,FusionSport,3,3,5,5,2,1
1124,300Limited,4,3,3,5,3,4
291,X1xDrive28i,2,5,4,2,3,3
981,Grand,1,2,1,5,5,2
1600,FitEX-L,4,2,1,4,5,2
605,Soul!,4,4,2,4,2,3
1907,X3xDrive35i,1,4,2,4,2,2
63,VoltPremier,5,2,2,5,5,3
552,E-ClassE,5,4,3,3,4,1
1702,Versa,3,1,4,3,3,1
838,JourneyGT,4,2,5,3,4,5
431,Yukon,1,1,3,4,1,3
385,Yukon,5,5,5,2,2,1
1179,GLCGLC,2,3,2,2,5,2
1375,CorvetteStingray,2,4,5,3,2,4
1423,GLEAMG,2,3,1,5,4,4
245,SportageLX,2,4,5,4,2,1
1554,Explorer4WD,2,1,3,5,4,5
151,FlexLimited,1,3,4,3,1,2
99,FitEX-L,5,4,5,1,5,2
1352,TerrainAWD,5,2,2,2,4,3
511,FlexSE,4,4,3,2,2,3
1630,Elantra,3,3,1,4,4,1
1774,EncoreFWD,5,5,4,1,2,4
631,S4Prestige,5,2,1,5,2,3
342,EquinoxAWD,2,1,4,3,3,4
569,TerrainAWD,5,3,5,4,4,4
1425,RidgelineRTL-E,3,5,3,4,4,2
1234,SportageSX,5,5,1,3,2,5
1173,ChargerDaytona,1,4,2,1,2,2
1316,FusionSE,4,4,3,5,1,3
1961,Mazda3,5,1,4,4,1,3
1699,TahoeLT,4,1,2,5,1,4
856,Expedition,5,5,4,2,1,3
500,ElantraValue,1,2,4,2,5,4
469,EdgeSEL,4,5,2,4,1,4
1210,500LPop,1,4,4,5,4,2
799,ChargerSXT,5,3,1,1,1,1
935,TLXFWD,3,5,4,2,1,3
636,EdgeTitanium,1,3,4,2,2,1
347,ExplorerFWD,3,2,2,1,1,1
1091,DurangoGT,1,4,2,3,1,1
229,ChargerSXT,3,4,1,3,2,2
